TransactionId,BatchId,AccountId,SubscriptionId,CustomerId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult
TransactionId_5370,BatchId_91024,AccountId_4841,SubscriptionId_3829,CustomerId_1545,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2018-11-17T07:27:23Z,2,0
TransactionId_128977,BatchId_44709,AccountId_2019,SubscriptionId_4822,CustomerId_2420,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,500,500,2018-11-17T07:27:31Z,2,0
TransactionId_83369,BatchId_72939,AccountId_4184,SubscriptionId_998,CustomerId_4636,UGX,256,ProviderId_6,ProductId_8,tv,ChannelId_3,28000,28000,2018-11-17T07:29:57Z,2,0
TransactionId_77273,BatchId_68476,AccountId_2670,SubscriptionId_3490,CustomerId_3089,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,7000,7000,2018-11-17T07:31:16Z,2,0
TransactionId_127628,BatchId_9054,AccountId_2019,SubscriptionId_4822,CustomerId_2420,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,500,500,2018-11-17T07:31:44Z,2,0
TransactionId_18192,BatchId_32321,AccountId_2759,SubscriptionId_3781,CustomerId_3180,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T07:33:06Z,4,0
TransactionId_40487,BatchId_32321,AccountId_2759,SubscriptionId_3781,CustomerId_3180,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T07:33:07Z,4,0
TransactionId_133691,BatchId_82678,AccountId_3512,SubscriptionId_3188,CustomerId_3949,UGX,256,ProviderId_5,ProductId_10,airtime,ChannelId_3,500,500,2018-11-17T07:40:19Z,4,0
TransactionId_119961,BatchId_16583,AccountId_1616,SubscriptionId_4410,CustomerId_1995,UGX,256,ProviderId_6,ProductId_8,tv,ChannelId_3,16000,16000,2018-11-17T07:42:03Z,2,0
TransactionId_105305,BatchId_34900,AccountId_3512,SubscriptionId_3188,CustomerId_3949,UGX,256,ProviderId_5,ProductId_11,data_bundles,ChannelId_3,500,500,2018-11-17T07:43:15Z,4,0
TransactionId_127963,BatchId_17441,AccountId_2379,SubscriptionId_732,CustomerId_2793,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,9188,9188,2018-11-17T07:43:44Z,2,0
TransactionId_63835,BatchId_19837,AccountId_2379,SubscriptionId_732,CustomerId_2793,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T07:47:00Z,2,0
TransactionId_27016,BatchId_40627,AccountId_2884,SubscriptionId_3751,CustomerId_3307,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T07:51:17Z,2,0
TransactionId_3374,BatchId_34806,AccountId_2379,SubscriptionId_732,CustomerId_2793,UGX,256,ProviderId_6,ProductId_22,utility_bill,ChannelId_3,7188,8304,2018-11-17T07:52:01Z,2,0
TransactionId_20261,BatchId_118667,AccountId_1187,SubscriptionId_1875,CustomerId_1545,UGX,256,ProviderId_6,ProductId_22,utility_bill,ChannelId_3,60000,65100,2018-11-17T07:58:36Z,2,0
TransactionId_47916,BatchId_73054,AccountId_4745,SubscriptionId_4315,CustomerId_5214,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,1000,1000,2018-11-17T07:59:25Z,2,0
TransactionId_84042,BatchId_64220,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T08:00:31Z,2,0
TransactionId_82614,BatchId_73054,AccountId_4745,SubscriptionId_4315,CustomerId_5214,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,1000,1000,2018-11-17T08:01:03Z,2,0
TransactionId_8659,BatchId_27002,AccountId_3447,SubscriptionId_4352,CustomerId_3882,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T08:01:09Z,2,0
TransactionId_64172,BatchId_46347,AccountId_2828,SubscriptionId_1485,CustomerId_3250,UGX,256,ProviderId_5,ProductId_10,airtime,ChannelId_3,4000,4000,2018-11-17T08:02:05Z,4,0
TransactionId_44664,BatchId_81312,AccountId_4116,SubscriptionId_1805,CustomerId_4568,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T08:05:43Z,4,0
TransactionId_106783,BatchId_71924,AccountId_12,SubscriptionId_1548,CustomerId_328,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,3395,3395,2018-11-17T08:08:59Z,2,0
TransactionId_81713,BatchId_46278,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,500,500,2018-11-17T08:09:51Z,2,0
TransactionId_42148,BatchId_62265,AccountId_12,SubscriptionId_1548,CustomerId_328,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T08:09:58Z,2,0
TransactionId_118585,BatchId_20626,AccountId_3474,SubscriptionId_1806,CustomerId_3910,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1100,1100,2018-11-17T08:10:12Z,2,0
TransactionId_116608,BatchId_8882,AccountId_2395,SubscriptionId_1403,CustomerId_2809,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,800,800,2018-11-17T08:12:48Z,4,0
TransactionId_136194,BatchId_44064,AccountId_3103,SubscriptionId_4780,CustomerId_3530,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T08:22:58Z,4,0
TransactionId_120089,BatchId_33277,AccountId_61,SubscriptionId_2705,CustomerId_381,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,30000,30000,2018-11-17T08:23:38Z,2,0
TransactionId_53933,BatchId_62997,AccountId_61,SubscriptionId_2705,CustomerId_381,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,30000,30000,2018-11-17T08:26:36Z,2,0
TransactionId_37354,BatchId_66294,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T08:27:11Z,2,0
TransactionId_131259,BatchId_101636,AccountId_4068,SubscriptionId_4164,CustomerId_4518,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T08:27:59Z,2,0
TransactionId_82656,BatchId_120546,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000,5000,2018-11-17T08:29:25Z,2,0
TransactionId_80411,BatchId_88048,AccountId_568,SubscriptionId_1750,CustomerId_905,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T08:32:22Z,4,0
TransactionId_122633,BatchId_49874,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-17T08:36:17Z,2,0
TransactionId_69825,BatchId_31838,AccountId_538,SubscriptionId_4293,CustomerId_873,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T08:37:10Z,2,0
TransactionId_90875,BatchId_104622,AccountId_3617,SubscriptionId_3564,CustomerId_4055,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2200,2200,2018-11-17T08:38:24Z,2,0
TransactionId_10718,BatchId_50494,AccountId_2804,SubscriptionId_128,CustomerId_3225,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,1000,1000,2018-11-17T08:41:11Z,2,0
TransactionId_21866,BatchId_48557,AccountId_2393,SubscriptionId_1205,CustomerId_2807,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T08:42:04Z,2,0
TransactionId_55437,BatchId_74217,AccountId_3595,SubscriptionId_1749,CustomerId_4033,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,5000,5000,2018-11-17T08:42:18Z,2,0
TransactionId_103709,BatchId_94566,AccountId_3773,SubscriptionId_2350,CustomerId_4216,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T08:43:42Z,4,0
TransactionId_122429,BatchId_46608,AccountId_3746,SubscriptionId_1440,CustomerId_4189,UGX,256,ProviderId_5,ProductId_13,utility_bill,ChannelId_3,30000,32900,2018-11-17T08:45:24Z,2,0
TransactionId_69857,BatchId_69686,AccountId_3008,SubscriptionId_1690,CustomerId_3433,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2018-11-17T08:47:23Z,2,0
TransactionId_99693,BatchId_116613,AccountId_2314,SubscriptionId_4722,CustomerId_2728,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T08:51:55Z,2,0
TransactionId_133187,BatchId_88903,AccountId_3595,SubscriptionId_1749,CustomerId_4033,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,1000,1000,2018-11-17T08:52:14Z,2,0
TransactionId_139843,BatchId_48110,AccountId_2314,SubscriptionId_4722,CustomerId_2728,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,1000,1000,2018-11-17T08:52:47Z,2,0
TransactionId_120126,BatchId_35553,AccountId_2331,SubscriptionId_177,CustomerId_2745,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T08:54:23Z,2,0
TransactionId_1097,BatchId_87415,AccountId_2591,SubscriptionId_4186,CustomerId_3008,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T08:57:06Z,2,0
TransactionId_49402,BatchId_69385,AccountId_3617,SubscriptionId_3564,CustomerId_4055,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T09:05:22Z,2,0
TransactionId_110831,BatchId_114067,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T09:06:11Z,2,0
TransactionId_113990,BatchId_73328,AccountId_2804,SubscriptionId_128,CustomerId_3225,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,600,600,2018-11-17T09:07:41Z,2,0
TransactionId_128168,BatchId_113339,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T09:08:27Z,2,0
TransactionId_19215,BatchId_18060,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,10000,10000,2018-11-17T09:10:34Z,2,0
TransactionId_88088,BatchId_60302,AccountId_2604,SubscriptionId_1406,CustomerId_3022,UGX,256,ProviderId_6,ProductId_24,movies,ChannelId_3,5000,7000,2018-11-17T09:13:13Z,2,0
TransactionId_136904,BatchId_52644,AccountId_3692,SubscriptionId_3451,CustomerId_4134,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,700000,700000,2018-11-17T09:15:23Z,0,1
TransactionId_67763,BatchId_123868,AccountId_335,SubscriptionId_3204,CustomerId_665,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T09:24:26Z,2,0
TransactionId_102042,BatchId_21466,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,9500,9500,2018-11-17T09:24:51Z,2,0
TransactionId_20344,BatchId_48439,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,8000,8000,2018-11-17T09:29:35Z,2,0
TransactionId_137333,BatchId_92863,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,6000,6000,2018-11-17T09:32:14Z,2,0
TransactionId_74856,BatchId_8806,AccountId_4590,SubscriptionId_666,CustomerId_5054,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T09:32:15Z,2,0
TransactionId_22089,BatchId_108734,AccountId_3562,SubscriptionId_3768,CustomerId_4000,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,15000,15000,2018-11-17T09:35:40Z,2,0
TransactionId_71308,BatchId_46851,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T09:35:58Z,2,0
TransactionId_122884,BatchId_26489,AccountId_363,SubscriptionId_4577,CustomerId_693,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,200000,200000,2018-11-17T09:37:27Z,0,0
TransactionId_112224,BatchId_17232,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T09:43:51Z,2,0
TransactionId_114045,BatchId_3004,AccountId_3002,SubscriptionId_4547,CustomerId_3427,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T09:44:00Z,4,0
TransactionId_65352,BatchId_12232,AccountId_3957,SubscriptionId_887,CustomerId_4406,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-17T09:44:15Z,2,0
TransactionId_28444,BatchId_122216,AccountId_702,SubscriptionId_3292,CustomerId_1044,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,6000,6000,2018-11-17T09:47:23Z,2,0
TransactionId_14444,BatchId_74967,AccountId_702,SubscriptionId_3292,CustomerId_1044,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,5000,5750,2018-11-17T09:49:23Z,2,0
TransactionId_9635,BatchId_6941,AccountId_1492,SubscriptionId_4454,CustomerId_1862,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_3,500,500,2018-11-17T09:51:26Z,4,0
TransactionId_32856,BatchId_19610,AccountId_860,SubscriptionId_2726,CustomerId_1208,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,10000,10000,2018-11-17T09:52:29Z,2,0
TransactionId_95377,BatchId_51793,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,4000,4000,2018-11-17T09:54:11Z,4,0
TransactionId_119089,BatchId_47127,AccountId_860,SubscriptionId_2726,CustomerId_1208,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,5000,5000,2018-11-17T09:56:12Z,2,0
TransactionId_93264,BatchId_123942,AccountId_1492,SubscriptionId_4454,CustomerId_1862,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,1000,1000,2018-11-17T09:56:46Z,2,0
TransactionId_99375,BatchId_21041,AccountId_571,SubscriptionId_873,CustomerId_908,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T10:00:57Z,2,0
TransactionId_118164,BatchId_85970,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,30000,30000,2018-11-17T10:01:02Z,2,0
TransactionId_86154,BatchId_2386,AccountId_446,SubscriptionId_2621,CustomerId_776,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,30000,30000,2018-11-17T10:01:41Z,2,0
TransactionId_47248,BatchId_89670,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2018-11-17T10:02:07Z,2,0
TransactionId_46498,BatchId_119877,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000,5000,2018-11-17T10:02:52Z,2,0
TransactionId_116259,BatchId_35085,AccountId_446,SubscriptionId_2621,CustomerId_776,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,11000,11000,2018-11-17T10:04:49Z,2,0
TransactionId_16835,BatchId_127084,AccountId_4551,SubscriptionId_2797,CustomerId_5014,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T10:05:18Z,4,0
TransactionId_85575,BatchId_55891,AccountId_210,SubscriptionId_1985,CustomerId_534,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,5000,5000,2018-11-17T10:07:19Z,4,0
TransactionId_6696,BatchId_30265,AccountId_3048,SubscriptionId_4640,CustomerId_3474,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1500,1500,2018-11-17T10:09:54Z,4,0
TransactionId_96619,BatchId_21632,AccountId_3710,SubscriptionId_1340,CustomerId_4152,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1087,1087,2018-11-17T10:09:54Z,2,0
TransactionId_29787,BatchId_128223,AccountId_3376,SubscriptionId_1453,CustomerId_3809,UGX,256,ProviderId_5,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T10:12:20Z,4,0
TransactionId_45162,BatchId_9410,AccountId_2779,SubscriptionId_2902,CustomerId_3200,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T10:14:53Z,2,0
TransactionId_114782,BatchId_51329,AccountId_2232,SubscriptionId_4614,CustomerId_2644,UGX,256,ProviderId_1,ProductId_10,airtime,ChannelId_3,500,500,2018-11-17T10:15:51Z,4,0
TransactionId_37072,BatchId_138105,AccountId_2402,SubscriptionId_1884,CustomerId_2816,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,2100,2100,2018-11-17T10:24:58Z,4,0
TransactionId_67211,BatchId_139382,AccountId_4824,SubscriptionId_822,CustomerId_5293,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2018-11-17T10:25:10Z,2,0
TransactionId_22418,BatchId_74271,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,1000,1000,2018-11-17T10:30:44Z,2,0
TransactionId_29938,BatchId_27143,AccountId_1533,SubscriptionId_4146,CustomerId_1906,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2500,2500,2018-11-17T10:30:45Z,2,0
TransactionId_91636,BatchId_135231,AccountId_3361,SubscriptionId_4331,CustomerId_3794,UGX,256,ProviderId_6,ProductId_20,ticket,ChannelId_3,50000,50000,2018-11-17T10:31:21Z,2,0
TransactionId_8306,BatchId_93746,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-17T10:32:40Z,2,0
TransactionId_139384,BatchId_114476,AccountId_3957,SubscriptionId_887,CustomerId_4406,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,500,500,2018-11-17T10:34:28Z,2,0
TransactionId_23034,BatchId_52209,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000,2000,2018-11-17T10:38:35Z,2,0
TransactionId_22119,BatchId_65542,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2500,2500,2018-11-17T10:39:48Z,2,0
TransactionId_108057,BatchId_2837,AccountId_432,SubscriptionId_759,CustomerId_761,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,2500,2500,2018-11-17T10:39:58Z,4,0
TransactionId_126370,BatchId_91824,AccountId_2604,SubscriptionId_1406,CustomerId_3022,UGX,256,ProviderId_6,ProductId_13,utility_bill,ChannelId_3,18000,19740,2018-11-17T10:45:26Z,2,0
TransactionId_117121,BatchId_19607,AccountId_4249,SubscriptionId_4429,CustomerId_7476,UGX,256,ProviderId_4,ProductId_3,airtime,ChannelId_2,-20000,20000,2018-11-17T10:45:58Z,4,0
TransactionId_120256,BatchId_97715,AccountId_2946,SubscriptionId_3991,CustomerId_3371,UGX,256,ProviderId_6,ProductId_2,data_bundles,ChannelId_3,500,500,2018-11-17T10:47:40Z,2,0
TransactionId_3343,BatchId_73558,AccountId_3595,SubscriptionId_1749,CustomerId_4033,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1500,1500,2018-11-17T10:48:39Z,2,0
TransactionId_76546,BatchId_59070,AccountId_2126,SubscriptionId_4362,CustomerId_2531,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000,1000,2018-11-17T10:49:42Z,2,0
TransactionId_9913,BatchId_106683,AccountId_4068,SubscriptionId_4164,CustomerId_4518,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T10:50:26Z,2,0
TransactionId_5665,BatchId_98976,AccountId_1608,SubscriptionId_2553,CustomerId_1987,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,3500,3500,2018-11-17T10:51:43Z,2,0
TransactionId_12966,BatchId_115171,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T10:53:58Z,2,0
TransactionId_92719,BatchId_132511,AccountId_12,SubscriptionId_1548,CustomerId_328,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T10:59:28Z,2,0
TransactionId_22191,BatchId_70737,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T11:05:54Z,2,0
TransactionId_128923,BatchId_34341,AccountId_398,SubscriptionId_3350,CustomerId_3022,UGX,256,ProviderId_4,ProductId_13,utility_bill,ChannelId_5,-18000,19740,2018-11-17T11:09:07Z,2,0
TransactionId_75874,BatchId_46186,AccountId_2991,SubscriptionId_3626,CustomerId_3416,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T11:09:17Z,4,0
TransactionId_114997,BatchId_61869,AccountId_2828,SubscriptionId_1485,CustomerId_3250,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:13:17Z,4,0
TransactionId_41576,BatchId_4900,AccountId_3082,SubscriptionId_3532,CustomerId_3508,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,3000,3000,2018-11-17T11:15:32Z,2,0
TransactionId_31856,BatchId_65478,AccountId_24,SubscriptionId_3892,CustomerId_340,UGX,256,ProviderId_1,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T11:16:56Z,4,0
TransactionId_63624,BatchId_122799,AccountId_3082,SubscriptionId_3532,CustomerId_3508,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,3000,3000,2018-11-17T11:17:36Z,2,0
TransactionId_32433,BatchId_49493,AccountId_2044,SubscriptionId_2572,CustomerId_2446,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:18:40Z,2,0
TransactionId_27116,BatchId_65792,AccountId_3869,SubscriptionId_3560,CustomerId_4315,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2018-11-17T11:19:26Z,2,0
TransactionId_115463,BatchId_116873,AccountId_3282,SubscriptionId_4043,CustomerId_3711,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,4000,4000,2018-11-17T11:19:31Z,2,0
TransactionId_108106,BatchId_115074,AccountId_2056,SubscriptionId_2228,CustomerId_2459,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:19:39Z,2,0
TransactionId_14711,BatchId_30735,AccountId_3869,SubscriptionId_3560,CustomerId_4315,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2018-11-17T11:20:26Z,2,0
TransactionId_19002,BatchId_65225,AccountId_1616,SubscriptionId_4410,CustomerId_1995,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,900,900,2018-11-17T11:24:06Z,2,0
TransactionId_71316,BatchId_96383,AccountId_3795,SubscriptionId_4769,CustomerId_4238,UGX,256,ProviderId_5,ProductId_11,data_bundles,ChannelId_3,1000,1000,2018-11-17T11:28:07Z,4,0
TransactionId_39895,BatchId_36176,AccountId_4447,SubscriptionId_416,CustomerId_4906,UGX,256,ProviderId_5,ProductId_10,airtime,ChannelId_3,500,500,2018-11-17T11:28:10Z,4,0
TransactionId_73419,BatchId_14472,AccountId_1842,SubscriptionId_3955,CustomerId_2233,UGX,256,ProviderId_5,ProductId_4,airtime,ChannelId_3,5000,5000,2018-11-17T11:30:40Z,4,0
TransactionId_118840,BatchId_58911,AccountId_2430,SubscriptionId_3946,CustomerId_2845,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,9000,9000,2018-11-17T11:34:58Z,2,0
TransactionId_103404,BatchId_8155,AccountId_3595,SubscriptionId_1749,CustomerId_4033,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:35:17Z,2,0
TransactionId_65363,BatchId_47503,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,30000,30000,2018-11-17T11:35:36Z,2,0
TransactionId_136342,BatchId_44166,AccountId_3595,SubscriptionId_1749,CustomerId_4033,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:36:04Z,2,0
TransactionId_54660,BatchId_45372,AccountId_2430,SubscriptionId_3946,CustomerId_2845,UGX,256,ProviderId_6,ProductId_19,tv,ChannelId_3,11000,11000,2018-11-17T11:37:53Z,2,0
TransactionId_64419,BatchId_22955,AccountId_160,SubscriptionId_3224,CustomerId_483,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,1000,1000,2018-11-17T11:39:01Z,2,0
TransactionId_120378,BatchId_108998,AccountId_2314,SubscriptionId_4722,CustomerId_2728,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:40:15Z,2,0
TransactionId_101641,BatchId_129957,AccountId_4729,SubscriptionId_336,CustomerId_5198,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,1000,1000,2018-11-17T11:43:35Z,2,0
TransactionId_135930,BatchId_96634,AccountId_2073,SubscriptionId_1171,CustomerId_2477,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:49:20Z,2,0
TransactionId_88818,BatchId_54481,AccountId_3832,SubscriptionId_4161,CustomerId_4275,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,700000,700000,2018-11-17T11:49:46Z,0,1
TransactionId_62480,BatchId_51976,AccountId_3595,SubscriptionId_1749,CustomerId_4033,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1200,1200,2018-11-17T11:54:56Z,2,0
TransactionId_120435,BatchId_57308,AccountId_4023,SubscriptionId_2953,CustomerId_4473,UGX,256,ProviderId_6,ProductId_14,financial_services,ChannelId_3,2080,2080,2018-11-17T11:55:44Z,2,0
TransactionId_112451,BatchId_111191,AccountId_3595,SubscriptionId_1749,CustomerId_4033,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,2000,2000,2018-11-17T11:56:55Z,2,0
TransactionId_37506,BatchId_7118,AccountId_4769,SubscriptionId_758,CustomerId_5238,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2018-11-17T11:58:11Z,2,0
TransactionId_36793,BatchId_5937,AccountId_3905,SubscriptionId_145,CustomerId_4351,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,1000,1000,2018-11-17T12:01:37Z,1,0
